,cut 1,cut 2,yield,purity,c_s,v,mol1_D_L,mol1_k_ov,mol1_q_max,mol1_K_eq,mol1_z_p,mol1_n,mol1_K_s,mol2_D_L,mol2_k_ov,mol2_q_max,mol2_K_eq,mol2_z_p,mol2_n,mol2_K_s
36,12.0,21.0,0.40556876058721053,0.7988236412331461,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
37,12.0,24.0,0.4732603349567993,0.7991175335930853,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
38,12.0,27.0,0.5259149069170801,0.799293932466519,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
39,12.0,30.0,0.5679156453143583,0.7994112309818951,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
40,15.0,18.0,0.157790604855063,0.7999557493127465,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
41,15.0,21.0,0.2705277582382643,0.7999776693350188,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
42,15.0,24.0,0.3550924274452891,0.799985111935241,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
43,15.0,27.0,0.42087190583039513,0.7999888339523192,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
44,15.0,30.0,0.47334193000264635,0.7999910612049829,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
45,18.0,21.0,0.13526793941676574,0.7999995892425671,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
46,18.0,24.0,0.236733044128351,0.7999997931693238,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
47,18.0,27.0,0.3156586961510288,0.7999998621074633,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
48,18.0,30.0,0.3786149702213235,0.7999998964942839,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
49,21.0,24.0,0.11876111004422008,0.7999999970560389,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
50,21.0,27.0,0.21078990172822296,0.7999999985174531,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
51,21.0,30.0,0.2841980989759907,0.7999999990099095,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
52,24.0,27.0,0.10557031704905824,0.7999999999835042,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
53,24.0,30.0,0.1894653995698494,0.7999999999916065,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
54,27.0,30.0,0.09473269978596707,0.7999999999997621,0.2,0.42901235759073575,0.059,5.42,0.08252098554267794,898.9796042050119,2.5194065790029843,0,0,0.059,5.42,0.18748293960464393,611.5535386686824,2.8949370396932883,0,0
55,0.0,3.0,0.0013489045208371511,0.938072402372512,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
56,0.0,6.0,0.03215880093111749,0.9465784714191288,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
57,0.0,9.0,0.1628033979568877,0.9326292681066451,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
58,0.0,12.0,0.35564750199199263,0.9072797629660709,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
59,0.0,15.0,0.5011724417915099,0.8822075022804269,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
60,0.0,18.0,0.5984748895298698,0.8629818256106933,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
61,0.0,21.0,0.667632030432977,0.8494422099646745,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
62,0.0,24.0,0.7189942654858521,0.8401779779668787,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
63,0.0,27.0,0.7587399076968249,0.8336941728091208,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
64,0.0,30.0,0.7906338958085377,0.8289564737994536,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
65,3.0,6.0,0.031496029438051465,0.9467614627420446,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
66,3.0,9.0,0.16236081388207363,0.9326148110284163,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
67,3.0,12.0,0.3553158403206083,0.9072520599392753,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
68,3.0,15.0,0.5009070682623076,0.8821797204314761,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
69,3.0,18.0,0.5982535974924629,0.8629563081764411,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
70,3.0,21.0,0.6674424418240611,0.8494194390126416,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
71,3.0,24.0,0.7188283655827563,0.8401577631740348,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
72,3.0,27.0,0.7585923796718866,0.8336761495617806,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
73,3.0,30.0,0.7905011205860935,0.8289402927985675,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
74,6.0,9.0,0.1415200020852963,0.9305642398394668,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
75,6.0,12.0,0.3396982461348467,0.9055138932992388,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
76,6.0,15.0,0.4884109119551126,0.8806423161913651,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
77,6.0,18.0,0.5878331915940742,0.8616040329421782,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
78,6.0,21.0,0.6585149165422431,0.8482368758380483,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
79,6.0,24.0,0.7110163161795495,0.8391194821391871,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
80,6.0,27.0,0.7516454424062944,0.8327566885251512,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
81,6.0,30.0,0.7842488770470603,0.8281185738063169,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
82,9.0,12.0,0.23364662092521588,0.8945832439609872,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
83,9.0,15.0,0.40355548099124405,0.870819198643959,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
84,9.0,18.0,0.517073190551426,0.8529540817258177,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
85,9.0,21.0,0.5978923549635822,0.8406955469568138,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
86,9.0,24.0,0.6579684186881848,0.8325236113308555,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
87,9.0,27.0,0.7044721083778623,0.8269365811155938,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
88,9.0,30.0,0.7417928764214715,0.8229333403876387,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
89,12.0,15.0,0.2173127529445381,0.8513690608361343,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
90,12.0,18.0,0.3617674489969229,0.8362162536707047,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
91,12.0,21.0,0.4648365078440649,0.826424696411182,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
92,12.0,24.0,0.5415376253528639,0.8202734971085027,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
93,12.0,27.0,0.6009349473415267,0.8162891918475118,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
94,12.0,30.0,0.6486094314887695,0.8135617123130532,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
95,15.0,18.0,0.18115849195964664,0.821579974785368,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
96,15.0,21.0,0.31010251323811666,0.8144887582936828,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
97,15.0,24.0,0.40613732436698413,0.8103869383353702,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
98,15.0,27.0,0.4805289759833426,0.8079336914695037,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
99,15.0,30.0,0.5402440572664038,0.8063677937133507,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
100,18.0,21.0,0.15489771289191773,0.8075052062439332,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
101,18.0,24.0,0.2703250438474656,0.8048778364898541,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
102,18.0,27.0,0.3597566480102448,0.8034536300780792,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
103,18.0,30.0,0.4315489620906158,0.8026246714159556,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
104,21.0,24.0,0.1352310951556883,0.8022584664483043,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
105,21.0,27.0,0.2396231032661866,0.8014318103103603,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
106,21.0,30.0,0.3234287718209633,0.8010023738410472,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
107,24.0,27.0,0.1197669128088275,0.8006024008827356,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
108,24.0,30.0,0.21555820040934012,0.8003733505241344,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
109,27.0,30.0,0.10776797888139539,0.8001443839555017,0.2,0.5569421100974808,0.059,5.42,0.15086004522266136,454.2327035800834,2.179263694211757,0,0,0.059,5.42,0.11812172892451533,903.5037776179652,2.6296454516967724,0,0
110,0.0,3.0,0.01646714812659312,0.963316566783378,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
111,0.0,6.0,0.3127246483413307,0.9216426897517132,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
112,0.0,9.0,0.5227601558838872,0.8687488207167319,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
113,0.0,12.0,0.6269088032199838,0.8430537809683,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
114,0.0,15.0,0.6892843506464038,0.8309187994678013,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
115,0.0,18.0,0.7308747119110235,0.8241035104878981,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
116,0.0,21.0,0.7605876745930803,0.8197497364133687,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
117,0.0,24.0,0.7828754892437745,0.8167281543182036,0.2,0.4218738604314385,0.059,5.42,0.15617272426531476,341.8779946737715,3.892536954179084,0,0,0.059,5.42,0.17178396844397473,452.1172013555138,3.3631731039245363,0,0
