,cut 1,cut 2,yield,purity,c_s,v,mol1_D_L,mol1_k_ov,mol1_q_max,mol1_K_eq,mol1_z_p,mol1_n,mol1_K_s,mol2_D_L,mol2_k_ov,mol2_q_max,mol2_K_eq,mol2_z_p,mol2_n,mol2_K_s
23,6.0,21.0,0.9027246698141551,0.799999997067577,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
24,6.0,24.0,0.947680482498627,0.7999999975546764,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
25,6.0,27.0,0.9827797624875069,0.799999997904001,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
26,6.0,30.0,1.0108591864786105,0.7999999981659944,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
27,9.0,12.0,0.31589350059960075,0.7999999999998998,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
28,9.0,15.0,0.5054296009593896,0.7999999999999241,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
29,9.0,18.0,0.6317870011992489,0.7999999999999322,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
30,9.0,21.0,0.7223000365923893,0.7999999999999361,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
31,9.0,24.0,0.7897337514990729,0.7999999999999384,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
32,9.0,27.0,0.8423826682656809,0.7999999999999402,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
33,9.0,30.0,0.8845018016789674,0.7999999999999414,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
34,12.0,15.0,0.25271480047970896,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
35,12.0,18.0,0.4211913341328483,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
36,12.0,21.0,0.5418753813236978,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
37,12.0,24.0,0.6317870011992724,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
38,12.0,27.0,0.7019855568880806,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
39,12.0,30.0,0.758144401439127,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
40,15.0,18.0,0.21059566706642413,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
41,15.0,21.0,0.36145072605498596,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
42,15.0,24.0,0.47384025089945436,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
43,15.0,27.0,0.5615884455104644,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
44,15.0,30.0,0.6317870011992726,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
45,18.0,21.0,0.18102607078627417,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
46,18.0,24.0,0.3158935005996362,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
47,18.0,27.0,0.4211913341328483,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
48,18.0,30.0,0.505429600959418,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
49,21.0,24.0,0.1579467502998181,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
50,21.0,27.0,0.2807942227552322,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
51,21.0,30.0,0.3790722007195635,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
52,24.0,27.0,0.1403971113776161,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
53,24.0,30.0,0.252714800479709,0.7999999999999483,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
54,27.0,30.0,0.12635740023985448,0.7999999999999482,0.2,0.817965417279707,0.059,5.42,0.08204923237221494,84.06039670660714,2.8878028001960914,0,0,0.059,5.42,0.06954705971120766,62.29844258873198,2.282362525501271,0,0
55,0.0,3.0,0.33316634692378705,0.9405096042198289,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
56,0.0,6.0,0.5769314412164032,0.8463781575954356,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
57,0.0,9.0,0.6580728926514313,0.8264851583105263,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
58,0.0,12.0,0.698677354088038,0.8185346199454765,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
59,0.0,15.0,0.7229858014358239,0.814266312976431,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
60,0.0,18.0,0.7393043610332827,0.8115814094585947,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
61,0.0,21.0,0.7509162209431446,0.8097521614951353,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
62,0.0,24.0,0.7596263249405043,0.8084219417308951,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
63,0.0,27.0,0.7664015668873585,0.8074110548933557,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
64,0.0,30.0,0.7718059440189191,0.8066191997691622,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
65,3.0,6.0,0.41144382519111183,0.8134538424693158,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
66,3.0,9.0,0.547686591617913,0.806687024848859,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
67,3.0,12.0,0.615864650315182,0.8044489236843353,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
68,3.0,15.0,0.6566804299483573,0.8033360819184698,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
69,3.0,18.0,0.6840805646805898,0.80266500562398,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
70,3.0,21.0,0.7035777834223449,0.8022199339085324,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
71,3.0,24.0,0.7182027275930658,0.8019022473416046,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
72,3.0,27.0,0.7295788874237524,0.801664103602917,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
73,3.0,30.0,0.7386532582751857,0.8014795011670667,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
74,6.0,9.0,0.2741492876948945,0.8000027311324373,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
75,6.0,12.0,0.4106547328841748,0.8000013678409865,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
76,6.0,15.0,0.49237568939193077,0.8000009134133522,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
77,6.0,18.0,0.547235972323766,0.8000006844894403,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
78,6.0,21.0,0.5862731138199462,0.8000005476826828,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
79,6.0,24.0,0.6155550346173725,0.8000004564528813,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
80,6.0,27.0,0.6383322710466182,0.8000003912763429,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
81,6.0,30.0,0.6565008879969726,0.8000003425298209,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
82,9.0,12.0,0.20566898590125315,0.8000000000100054,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
83,9.0,15.0,0.3282504346409382,0.8000000000050527,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
84,9.0,18.0,0.41054086842232856,0.8000000000033871,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
85,9.0,21.0,0.46909658734374965,0.8000000000025577,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
86,9.0,24.0,0.5130194735484475,0.80000000000206,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
87,9.0,27.0,0.5471853320882735,0.8000000000017281,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
88,9.0,30.0,0.5744382606214764,0.8000000000014915,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
89,12.0,15.0,0.16412521732040286,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
90,12.0,18.0,0.27384579569561945,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
91,12.0,21.0,0.35192008759086857,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
92,12.0,24.0,0.4104839358638148,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
93,12.0,27.0,0.4560384139169284,0.8000000000000671,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
94,12.0,30.0,0.49237565196120864,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
95,15.0,18.0,0.1371507229690207,0.8000000000000669,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
96,15.0,21.0,0.2347435878380822,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
97,15.0,24.0,0.30794839817926484,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
98,15.0,27.0,0.36489149574565694,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
99,15.0,30.0,0.4103130433010072,0.8000000000000671,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
100,18.0,21.0,0.1175670880852957,0.8000000000000669,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
101,18.0,24.0,0.20541286049471497,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
102,18.0,27.0,0.27374457757438536,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
103,18.0,30.0,0.3282504346408058,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
104,21.0,24.0,0.10287732281016505,0.8000000000000669,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
105,21.0,27.0,0.1825976594031139,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
106,21.0,30.0,0.24618782598060432,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
107,24.0,27.0,0.09145074123184238,0.8000000000000669,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
108,24.0,30.0,0.1641252173204029,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
109,27.0,30.0,0.08206260866020143,0.800000000000067,0.2,0.3317089377343136,0.059,5.42,0.13396196426994775,59.07356849813383,3.2009662155378953,0,0,0.059,5.42,0.09825323207108427,114.61957197176797,2.6474813337002154,0,0
110,0.0,3.0,0.00021599577339631958,0.0033611199950315455,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
111,0.0,6.0,0.029882076231687055,0.18676135909757957,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
112,0.0,9.0,0.18599304162601613,0.5547241147783977,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
113,0.0,12.0,0.32083868264902093,0.6701515421621346,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
114,0.0,15.0,0.4037850471195619,0.7123190571005183,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
115,0.0,18.0,0.45872847306690034,0.7337086131861182,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
116,0.0,21.0,0.4982438548141008,0.7467786850922478,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
117,0.0,24.0,0.527683470707468,0.755495024496664,0.2,0.27671857340313716,0.059,5.42,0.12957389065142844,322.9813398969389,2.031496100740899,0,0,0.059,5.42,0.1759100823041209,76.7126469749771,3.3279463435262384,0,0
