,cut 1,cut 2,yield,purity,c_s,v,mol1_D_L,mol1_k_ov,mol1_q_max,mol1_K_eq,mol1_z_p,mol1_n,mol1_K_s,mol2_D_L,mol2_k_ov,mol2_q_max,mol2_K_eq,mol2_z_p,mol2_n,mol2_K_s
36,12.0,21.0,0.49015142073236523,0.7999970854338603,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
37,12.0,24.0,0.5718443329111781,0.7999978140745034,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
38,12.0,27.0,0.6355714584087166,0.7999982524255154,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
39,12.0,30.0,0.6862144099669043,0.7999985427175295,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
40,15.0,18.0,0.190615730873102,0.7999998683015151,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
41,15.0,21.0,0.3267698714250086,0.7999999334566139,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
42,15.0,24.0,0.42888547726724113,0.799999955634068,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
43,15.0,27.0,0.5085439672774879,0.7999999667532137,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
44,15.0,30.0,0.5718473254517545,0.7999999733803816,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
45,18.0,21.0,0.16338495924806407,0.7999999986117046,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
46,18.0,24.0,0.2859236791124146,0.7999999993003388,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
47,18.0,27.0,0.38151386154939326,0.7999999995340193,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
48,18.0,30.0,0.4574778869278934,0.799999999650095,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
49,21.0,24.0,0.14296183977035856,0.7999999999889731,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
50,21.0,27.0,0.2544837192239825,0.7999999999944094,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
51,21.0,30.0,0.3431084154542486,0.7999999999962254,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
52,24.0,27.0,0.12745357651799932,0.7999999999998275,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
53,24.0,30.0,0.22873894363796174,0.7999999999998514,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
54,27.0,30.0,0.11436947181898631,0.7999999999998756,0.2,0.6367146829964955,0.059,5.42,0.14682206111123647,337.30990077551513,3.005447838973674,0,0,0.059,5.42,0.043497113367155164,323.81192869970147,3.0665234552381158,0,0
55,0.0,3.0,0.1780471187080636,0.9586557187835912,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
56,0.0,6.0,0.6293418493617788,0.8872706386003915,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
57,0.0,9.0,0.7991910385763769,0.8477664670455773,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
58,0.0,12.0,0.884588250337953,0.831812360206272,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
59,0.0,15.0,0.9354817815732329,0.8238558435572266,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
60,0.0,18.0,0.9695525950045157,0.8190698525744202,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
61,0.0,21.0,0.9939583891257493,0.8158744747145854,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
62,0.0,24.0,1.0121943246291274,0.8136027470313878,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
63,0.0,27.0,1.026337283206021,0.8119047835547133,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
64,0.0,30.0,1.0376942208458608,0.8105797491373342,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
65,3.0,6.0,0.541478661120215,0.8766540159550295,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
66,3.0,9.0,0.7405179539839549,0.8400566070596299,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
67,3.0,12.0,0.8406200770380531,0.8260884644738389,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
68,3.0,15.0,0.9002779308177798,0.8193456671661338,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
69,3.0,18.0,0.940216052708305,0.8153615355149421,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
70,3.0,21.0,0.9688247498429413,0.8127309287391019,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
71,3.0,24.0,0.9902010817581655,0.8108748392380928,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
72,3.0,27.0,1.0067795883418802,0.8094951241651746,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
73,3.0,30.0,1.0200922954681342,0.8084229160238602,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
74,6.0,9.0,0.3801992937434177,0.8079293633121454,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
75,6.0,12.0,0.5706060935105898,0.8040625009111213,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
76,6.0,15.0,0.6840867346734575,0.8027096950036718,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
77,6.0,18.0,0.7600567225880361,0.8020306650486896,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
78,6.0,21.0,0.8144759663034441,0.8016226748516909,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
79,6.0,24.0,0.8551378605101508,0.8013519506589115,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
80,6.0,27.0,0.8866733682617013,0.8011591969568095,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
81,6.0,30.0,0.9119966973959731,0.8010141250080294,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
82,9.0,12.0,0.2856940499060303,0.800242910681822,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
83,9.0,15.0,0.4559671584274069,0.8001235340457596,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
84,9.0,18.0,0.5699570757163274,0.8000823613926857,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
85,9.0,21.0,0.6516109666037412,0.8000617181586799,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
86,9.0,24.0,0.7126225067537676,0.8000493820378614,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
87,9.0,27.0,0.7599402703472288,0.800041178737426,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
88,9.0,30.0,0.7979369092729479,0.8000352958176934,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
89,12.0,15.0,0.2279813945295576,0.8000034336028049,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
90,12.0,18.0,0.37996893913478624,0.8000017307909392,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
91,12.0,21.0,0.4888415016600124,0.8000011526298061,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
92,12.0,24.0,0.5701907508825581,0.800000864712161,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
93,12.0,27.0,0.6332815126262012,0.8000006923460838,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
94,12.0,30.0,0.6839440273240233,0.800000576955009,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
95,15.0,18.0,0.18998444369348824,0.8000000279858583,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
96,15.0,21.0,0.3260751562081627,0.8000000140455105,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
97,15.0,24.0,0.42776172472914853,0.8000000093690913,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
98,15.0,27.0,0.5066251823320027,0.8000000070346514,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
99,15.0,30.0,0.5699533300592443,0.8000000056277412,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
100,18.0,21.0,0.16330885509046686,0.8000000001514761,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
101,18.0,24.0,0.28533273737043185,0.8000000000761965,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
102,18.0,27.0,0.3799688865363438,0.8000000000509158,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
103,18.0,30.0,0.45596266384315143,0.8000000000382123,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
104,21.0,24.0,0.1429037503294214,0.8000000000006751,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
105,21.0,27.0,0.25331259102320824,0.800000000000389,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
106,21.0,30.0,0.3419719978813294,0.8000000000002931,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
107,24.0,27.0,0.1266562955116022,0.8000000000001012,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
108,24.0,30.0,0.22798133192088393,0.800000000000101,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
109,27.0,30.0,0.11399066596044198,0.8000000000001011,0.2,0.6318108480137614,0.059,5.42,0.14516312682596433,96.54412050389884,2.504311803288765,0,0,0.059,5.42,0.1909705499782863,361.2797406885708,3.9072312935482367,0,0
110,0.0,3.0,0.09496635619616048,0.99752786158206,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
111,0.0,6.0,0.4717681126323766,0.9694263189420632,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
112,0.0,9.0,0.6116680671984848,0.9149849952532634,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
113,0.0,12.0,0.6808884689559502,0.8775532691619036,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
114,0.0,15.0,0.7222227043401195,0.857353003478708,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
115,0.0,18.0,0.7499647419635114,0.8453620745768927,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
116,0.0,21.0,0.7696486180338376,0.8375585827887487,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
117,0.0,24.0,0.7845123326900744,0.8320143502530702,0.2,0.3808540806115838,0.059,5.42,0.05910880122967209,99.07983125003334,2.0972367735656903,0,0,0.059,5.42,0.13749666966062848,664.5000409364229,3.5768059044163882,0,0
